2.000000000000000000e+00 1.000000000000000000e+00 4.969197032948665083e+01
2.000000000000000000e+00 1.500000000000000000e+00 4.918833457449165536e+01
2.000000000000000000e+00 2.000000000000000000e+00 4.862702465799209506e+01
6.000000000000000000e+00 1.000000000000000000e+00 4.709241347413149725e+01
6.000000000000000000e+00 1.500000000000000000e+00 4.567505683492049684e+01
6.000000000000000000e+00 2.000000000000000000e+00 4.448657706443342619e+01
1.000000000000000000e+01 1.000000000000000000e+00 4.939500759056944901e+01
1.000000000000000000e+01 1.500000000000000000e+00 4.966819038045094459e+01
1.000000000000000000e+01 2.000000000000000000e+00 4.997386100651996799e+01
